"Month","Category Group/Category","Category Group","Category","Assigned","Activity","Available"
"Jan 2026","Cumulative: Public Transportation","Cumulative","Public Transportation",0.00$,-20.00$,93.40$
"Jan 2026","Cumulative: Bike","Cumulative","Bike",40.00$,0.00$,360.67$
"Jan 2026","Cumulative: Special Splurge","Cumulative","Special Splurge",0.00$,0.00$,0.00$
"Jan 2026","Cumulative: Tim's Choice","Cumulative","Tim's Choice",60.00$,0.00$,381.73$
"Jan 2026","Cumulative: Vivian's Choice","Cumulative","Vivian's Choice",60.00$,0.00$,1510.05$
"Jan 2026","Cumulative: Weddings","Cumulative","Weddings",0.00$,0.00$,77.10$
"Jan 2026","Cumulative: Travel","Cumulative","Travel",200.00$,0.00$,208.97$
"Jan 2026","Tax Deductible: Koala Budget","Tax Deductible","Koala Budget",0.00$,-56.42$,192.76$
"Jan 2026","Tax Deductible: Timmy's Work","Tax Deductible","Timmy's Work",0.00$,0.00$,0.00$
"Jan 2026","Tax Deductible: Vivian's Work","Tax Deductible","Vivian's Work",0.00$,-478.33$,868.82$
"Jan 2026","Tax Deductible: Medical","Tax Deductible","Medical",0.00$,-727.70$,-727.70$
"Jan 2026","Tax Deductible: God's Money","Tax Deductible","God's Money",1063.00$,-678.00$,385.00$
"Jan 2026","Savings: RESP","Savings","RESP",50.00$,-50.00$,0.00$
"Jan 2026","Savings: Retirement","Savings","Retirement",915.75$,-1302.51$,-386.76$
"Jan 2026","Savings: Emergency Fund","Savings","Emergency Fund",0.00$,0.00$,7700.00$
"Jan 2026","Savings: House","Savings","House",0.00$,-137.87$,-137.87$
"Jan 2026","Savings: Investment Gain/Loss","Savings","Investment Gain/Loss",0.00$,0.00$,0.00$
"Jan 2026","Savings: Savings Expenses","Savings","Savings Expenses",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Rent","Hidden Categories","Rent",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Hydro","Hidden Categories","Hydro",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Moving & Home Setup","Hidden Categories","Moving & Home Setup",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Alcohol","Hidden Categories","Alcohol",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Vivian COGS","Hidden Categories","Vivian COGS",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Income Tax and HST","Hidden Categories","Income Tax and HST",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Moving Out Fund","Hidden Categories","Moving Out Fund",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Publishing","Hidden Categories","Publishing",0.00$,0.00$,0.00$
"Jan 2026","Hidden Categories: Tuition","Hidden Categories","Tuition",0.00$,0.00$,0.00$
"Feb 2026","Credit Card Payments: Credit Card (TG)","Credit Card Payments","Credit Card (TG)",0.00$,-1318.56$,-140.73$
"Feb 2026","Credit Card Payments: Reconcile account","Credit Card Payments","Reconcile account",0.00$,915.75$,7851.00$
"Feb 2026","Credit Card Payments: BBC Visa","Credit Card Payments","BBC Visa",0.00$,-651.35$,-651.35$
"Feb 2026","Credit Card Payments: TD Travel Visa","Credit Card Payments","TD Travel Visa",0.00$,0.00$,0.00$
"Feb 2026","Credit Card Payments: Viv's Credit Card (TG)","Credit Card Payments","Viv's Credit Card (TG)",0.00$,-95.57$,968.06$
"Feb 2026","Credit Card Payments: WS Credit Card","Credit Card Payments","WS Credit Card",0.00$,0.00$,0.00$
"Feb 2026","Monthly: Amroth House","Monthly","Amroth House",3762.05$,-4262.05$,-500.00$
"Feb 2026","Monthly: Internet","Monthly","Internet",89.27$,-89.27$,0.00$
"Feb 2026","Monthly: Cellphone","Monthly","Cellphone",45.00$,-45.20$,9.80$
"Feb 2026","Monthly: Groceries","Monthly","Groceries",500.00$,-838.96$,-338.96$
"Feb 2026","Monthly: Daycare","Monthly","Daycare",478.50$,-478.50$,0.00$
"Feb 2026","Monthly: Life Insurance","Monthly","Life Insurance",48.83$,-48.83$,0.00$
"Feb 2026","Cumulative: Fees","Cumulative","Fees",0.00$,0.00$,100.69$
"Feb 2026","Cumulative: Progeny","Cumulative","Progeny",40.00$,-143.20$,224.12$
"Feb 2026","Cumulative: Books & Education","Cumulative","Books & Education",0.00$,-59.77$,249.34$
"Feb 2026","Cumulative: Miscellaneous","Cumulative","Miscellaneous",0.00$,0.00$,82.86$
"Feb 2026","Cumulative: Car","Cumulative","Car",200.00$,-228.32$,2246.68$
"Feb 2026","Cumulative: Health & Pharmacy","Cumulative","Health & Pharmacy",20.00$,0.00$,20.00$
"Feb 2026","Cumulative: Clothes","Cumulative","Clothes",-100.00$,-5.41$,350.65$
"Feb 2026","Cumulative: Eating Out","Cumulative","Eating Out",0.00$,-35.43$,106.97$
"Feb 2026","Cumulative: Fun, Dates & Hobbies","Cumulative","Fun, Dates & Hobbies",-80.00$,0.00$,304.44$
"Feb 2026","Cumulative: Gifts","Cumulative","Gifts",250.00$,0.00$,587.74$
"Feb 2026","Cumulative: Exercise","Cumulative","Exercise",40.00$,-55.37$,74.61$
"Feb 2026","Cumulative: Home Improvement","Cumulative","Home Improvement",-200.00$,-136.13$,1862.65$
"Feb 2026","Cumulative: Public Transportation","Cumulative","Public Transportation",0.00$,-26.60$,66.80$
"Feb 2026","Cumulative: Bike","Cumulative","Bike",-100.00$,0.00$,260.67$
"Feb 2026","Cumulative: Special Splurge","Cumulative","Special Splurge",0.00$,0.00$,0.00$
"Feb 2026","Cumulative: Tim's Choice","Cumulative","Tim's Choice",40.00$,0.00$,421.73$
"Feb 2026","Cumulative: Vivian's Choice","Cumulative","Vivian's Choice",40.00$,-23.49$,1526.56$
"Feb 2026","Cumulative: Weddings","Cumulative","Weddings",0.00$,0.00$,77.10$
"Feb 2026","Cumulative: Travel","Cumulative","Travel",200.00$,0.00$,408.97$
"Feb 2026","Tax Deductible: Koala Budget","Tax Deductible","Koala Budget",0.00$,-48.65$,144.11$
"Feb 2026","Tax Deductible: Timmy's Work","Tax Deductible","Timmy's Work",0.00$,0.00$,0.00$
"Feb 2026","Tax Deductible: Vivian's Work","Tax Deductible","Vivian's Work",-695.18$,-173.64$,0.00$
"Feb 2026","Tax Deductible: Medical","Tax Deductible","Medical",0.00$,327.70$,327.70$
"Feb 2026","Tax Deductible: God's Money","Tax Deductible","God's Money",723.00$,-678.00$,430.00$
"Feb 2026","Savings: RESP","Savings","RESP",50.00$,-50.00$,0.00$
"Feb 2026","Savings: Retirement","Savings","Retirement",915.75$,-965.59$,-49.84$
"Feb 2026","Savings: Emergency Fund","Savings","Emergency Fund",0.00$,0.00$,7700.00$
"Feb 2026","Savings: House","Savings","House",0.00$,-128.98$,-128.98$
"Feb 2026","Savings: Investment Gain/Loss","Savings","Investment Gain/Loss",0.00$,0.00$,0.00$
"Feb 2026","Savings: Savings Expenses","Savings","Savings Expenses",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Rent","Hidden Categories","Rent",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Hydro","Hidden Categories","Hydro",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Moving & Home Setup","Hidden Categories","Moving & Home Setup",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Alcohol","Hidden Categories","Alcohol",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Vivian COGS","Hidden Categories","Vivian COGS",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Income Tax and HST","Hidden Categories","Income Tax and HST",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Moving Out Fund","Hidden Categories","Moving Out Fund",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Publishing","Hidden Categories","Publishing",0.00$,0.00$,0.00$
"Feb 2026","Hidden Categories: Tuition","Hidden Categories","Tuition",0.00$,0.00$,0.00$
"Mar 2026","Credit Card Payments: Credit Card (TG)","Credit Card Payments","Credit Card (TG)",1131.73$,-1316.84$,-185.11$
"Mar 2026","Credit Card Payments: Reconcile account","Credit Card Payments","Reconcile account",-7851.00$,915.75$,915.75$
"Mar 2026","Credit Card Payments: BBC Visa","Credit Card Payments","BBC Visa",35.98$,42.58$,78.56$
"Mar 2026","Credit Card Payments: TD Travel Visa","Credit Card Payments","TD Travel Visa",0.00$,0.00$,0.00$
"Mar 2026","Credit Card Payments: Viv's Credit Card (TG)","Credit Card Payments","Viv's Credit Card (TG)",177.77$,-1435.42$,-289.59$
"Mar 2026","Credit Card Payments: WS Credit Card","Credit Card Payments","WS Credit Card",0.00$,0.00$,0.00$
"Mar 2026","Monthly: Amroth House","Monthly","Amroth House",3762.05$,-3762.05$,0.00$
"Mar 2026","Monthly: Internet","Monthly","Internet",89.27$,-89.27$,0.00$
"Mar 2026","Monthly: Cellphone","Monthly","Cellphone",45.00$,-45.20$,9.60$
"Mar 2026","Monthly: Groceries","Monthly","Groceries",800.00$,-679.45$,120.55$
"Mar 2026","Monthly: Daycare","Monthly","Daycare",478.50$,-478.50$,0.00$
"Mar 2026","Monthly: Life Insurance","Monthly","Life Insurance",48.83$,-48.83$,0.00$
"Mar 2026","Cumulative: Fees","Cumulative","Fees",0.00$,0.00$,100.69$
"Mar 2026","Cumulative: Progeny","Cumulative","Progeny",40.00$,-20.79$,243.33$
"Mar 2026","Cumulative: Books & Education","Cumulative","Books & Education",40.00$,0.00$,289.34$
"Mar 2026","Cumulative: Miscellaneous","Cumulative","Miscellaneous",0.00$,0.00$,82.86$
"Mar 2026","Cumulative: Car","Cumulative","Car",200.00$,-188.32$,2258.36$
"Mar 2026","Cumulative: Health & Pharmacy","Cumulative","Health & Pharmacy",20.00$,-82.54$,-42.54$
"Mar 2026","Cumulative: Clothes","Cumulative","Clothes",80.00$,0.00$,430.65$
"Mar 2026","Cumulative: Eating Out","Cumulative","Eating Out",40.00$,-16.08$,130.89$
"Mar 2026","Cumulative: Fun, Dates & Hobbies","Cumulative","Fun, Dates & Hobbies",0.00$,-83.60$,220.84$
"Mar 2026","Cumulative: Gifts","Cumulative","Gifts",250.00$,-7.34$,830.40$
"Mar 2026","Cumulative: Exercise","Cumulative","Exercise",40.00$,-55.37$,59.24$
"Mar 2026","Cumulative: Home Improvement","Cumulative","Home Improvement",200.00$,-65.08$,1997.57$
"Mar 2026","Cumulative: Public Transportation","Cumulative","Public Transportation",0.00$,-33.20$,33.60$
"Mar 2026","Cumulative: Bike","Cumulative","Bike",0.00$,-1.13$,259.54$
"Mar 2026","Cumulative: Special Splurge","Cumulative","Special Splurge",0.00$,0.00$,0.00$
"Mar 2026","Cumulative: Tim's Choice","Cumulative","Tim's Choice",60.00$,0.00$,481.73$
"Mar 2026","Cumulative: Vivian's Choice","Cumulative","Vivian's Choice",60.00$,0.00$,1586.56$
"Mar 2026","Cumulative: Weddings","Cumulative","Weddings",0.00$,0.00$,77.10$
"Mar 2026","Cumulative: Travel","Cumulative","Travel",200.00$,0.00$,608.97$
"Mar 2026","Tax Deductible: Koala Budget","Tax Deductible","Koala Budget",0.00$,-42.58$,101.53$
"Mar 2026","Tax Deductible: Timmy's Work","Tax Deductible","Timmy's Work",0.00$,0.00$,0.00$
"Mar 2026","Tax Deductible: Vivian's Work","Tax Deductible","Vivian's Work",0.00$,564.12$,564.12$
"Mar 2026","Tax Deductible: Medical","Tax Deductible","Medical",-327.70$,0.00$,0.00$
"Mar 2026","Tax Deductible: God's Money","Tax Deductible","God's Money",850.00$,-708.00$,572.00$
"Mar 2026","Savings: RESP","Savings","RESP",50.00$,-50.00$,0.00$
"Mar 2026","Savings: Retirement","Savings","Retirement",915.75$,-965.59$,-49.84$
"Mar 2026","Savings: Emergency Fund","Savings","Emergency Fund",2300.00$,0.00$,10000.00$
"Mar 2026","Savings: House","Savings","House",0.00$,-82.00$,-82.00$
"Mar 2026","Savings: Investment Gain/Loss","Savings","Investment Gain/Loss",0.00$,0.00$,0.00$
"Mar 2026","Savings: Savings Expenses","Savings","Savings Expenses",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Rent","Hidden Categories","Rent",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Hydro","Hidden Categories","Hydro",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Moving & Home Setup","Hidden Categories","Moving & Home Setup",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Alcohol","Hidden Categories","Alcohol",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Vivian COGS","Hidden Categories","Vivian COGS",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Income Tax and HST","Hidden Categories","Income Tax and HST",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Moving Out Fund","Hidden Categories","Moving Out Fund",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Publishing","Hidden Categories","Publishing",0.00$,0.00$,0.00$
"Mar 2026","Hidden Categories: Tuition","Hidden Categories","Tuition",0.00$,0.00$,0.00$
"Apr 2026","Credit Card Payments: Credit Card (TG)","Credit Card Payments","Credit Card (TG)",0.00$,4486.46$,4486.46$
"Apr 2026","Credit Card Payments: Reconcile account","Credit Card Payments","Reconcile account",-1831.50$,915.75$,0.00$
"Apr 2026","Credit Card Payments: BBC Visa","Credit Card Payments","BBC Visa",347.76$,-426.32$,0.00$
"Apr 2026","Credit Card Payments: TD Travel Visa","Credit Card Payments","TD Travel Visa",0.00$,0.00$,0.00$
"Apr 2026","Credit Card Payments: Viv's Credit Card (TG)","Credit Card Payments","Viv's Credit Card (TG)",0.00$,847.80$,847.80$
"Apr 2026","Credit Card Payments: WS Credit Card","Credit Card Payments","WS Credit Card",0.00$,0.00$,0.00$
"Apr 2026","Monthly: Amroth House","Monthly","Amroth House",3762.05$,-3762.05$,0.00$
"Apr 2026","Monthly: Internet","Monthly","Internet",89.27$,-89.27$,0.00$
"Apr 2026","Monthly: Cellphone","Monthly","Cellphone",45.00$,-45.20$,9.40$
"Apr 2026","Monthly: Groceries","Monthly","Groceries",800.00$,-663.93$,256.62$
"Apr 2026","Monthly: Daycare","Monthly","Daycare",478.50$,-478.50$,0.00$
"Apr 2026","Monthly: Life Insurance","Monthly","Life Insurance",48.83$,-48.83$,0.00$
"Apr 2026","Cumulative: Fees","Cumulative","Fees",0.00$,0.00$,100.69$
"Apr 2026","Cumulative: Progeny","Cumulative","Progeny",740.00$,-209.44$,773.89$
"Apr 2026","Cumulative: Books & Education","Cumulative","Books & Education",40.00$,-182.60$,146.74$
"Apr 2026","Cumulative: Miscellaneous","Cumulative","Miscellaneous",0.00$,0.00$,82.86$
"Apr 2026","Cumulative: Car","Cumulative","Car",200.00$,-549.92$,1908.44$
"Apr 2026","Cumulative: Health & Pharmacy","Cumulative","Health & Pharmacy",20.00$,-42.24$,-22.24$
"Apr 2026","Cumulative: Clothes","Cumulative","Clothes",80.00$,-128.50$,382.15$
"Apr 2026","Cumulative: Eating Out","Cumulative","Eating Out",40.00$,0.00$,170.89$
"Apr 2026","Cumulative: Fun, Dates & Hobbies","Cumulative","Fun, Dates & Hobbies",0.00$,-46.30$,174.54$
"Apr 2026","Cumulative: Gifts","Cumulative","Gifts",250.00$,0.00$,1080.40$
"Apr 2026","Cumulative: Exercise","Cumulative","Exercise",40.00$,0.00$,99.24$
"Apr 2026","Cumulative: Home Improvement","Cumulative","Home Improvement",3300.00$,-4411.47$,886.10$
"Apr 2026","Cumulative: Public Transportation","Cumulative","Public Transportation",20.00$,-40.00$,13.60$
"Apr 2026","Cumulative: Bike","Cumulative","Bike",700.00$,0.00$,959.54$
"Apr 2026","Cumulative: Special Splurge","Cumulative","Special Splurge",0.00$,0.00$,0.00$
"Apr 2026","Cumulative: Tim's Choice","Cumulative","Tim's Choice",60.00$,0.00$,541.73$
"Apr 2026","Cumulative: Vivian's Choice","Cumulative","Vivian's Choice",60.00$,-206.07$,1440.49$
"Apr 2026","Cumulative: Weddings","Cumulative","Weddings",0.00$,0.00$,77.10$
"Apr 2026","Cumulative: Travel","Cumulative","Travel",200.00$,0.00$,808.97$
"Apr 2026","Tax Deductible: Koala Budget","Tax Deductible","Koala Budget",0.00$,-66.83$,34.70$
"Apr 2026","Tax Deductible: Timmy's Work","Tax Deductible","Timmy's Work",0.00$,0.00$,0.00$
"Apr 2026","Tax Deductible: Vivian's Work","Tax Deductible","Vivian's Work",-100.04$,-502.48$,-38.40$
"Apr 2026","Tax Deductible: Medical","Tax Deductible","Medical",0.00$,-0.30$,-0.30$
"Apr 2026","Tax Deductible: God's Money","Tax Deductible","God's Money",1942.00$,-748.00$,1766.00$
"Apr 2026","Savings: RESP","Savings","RESP",50.00$,-50.00$,0.00$
"Apr 2026","Savings: Retirement","Savings","Retirement",915.75$,-965.59$,-49.84$
"Apr 2026","Savings: Emergency Fund","Savings","Emergency Fund",0.00$,-10000.00$,0.00$
"Apr 2026","Savings: House","Savings","House",1000.00$,-7167.00$,-6167.00$
"Apr 2026","Savings: Investment Gain/Loss","Savings","Investment Gain/Loss",0.00$,0.00$,0.00$
"Apr 2026","Savings: Savings Expenses","Savings","Savings Expenses",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Rent","Hidden Categories","Rent",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Hydro","Hidden Categories","Hydro",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Moving & Home Setup","Hidden Categories","Moving & Home Setup",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Alcohol","Hidden Categories","Alcohol",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Vivian COGS","Hidden Categories","Vivian COGS",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Income Tax and HST","Hidden Categories","Income Tax and HST",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Moving Out Fund","Hidden Categories","Moving Out Fund",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Publishing","Hidden Categories","Publishing",0.00$,0.00$,0.00$
"Apr 2026","Hidden Categories: Tuition","Hidden Categories","Tuition",0.00$,0.00$,0.00$
"May 2026","Credit Card Payments: Credit Card (TG)","Credit Card Payments","Credit Card (TG)",91.14$,-3793.13$,784.47$
"May 2026","Credit Card Payments: Reconcile account","Credit Card Payments","Reconcile account",0.00$,73.84$,73.84$
"May 2026","Credit Card Payments: BBC Visa","Credit Card Payments","BBC Visa",961.65$,-770.36$,191.29$
"May 2026","Credit Card Payments: TD Travel Visa","Credit Card Payments","TD Travel Visa",0.00$,0.00$,0.00$
"May 2026","Credit Card Payments: Viv's Credit Card (TG)","Credit Card Payments","Viv's Credit Card (TG)",28.52$,1254.63$,2130.95$
"May 2026","Credit Card Payments: WS Credit Card","Credit Card Payments","WS Credit Card",0.00$,0.00$,0.00$
"May 2026","Monthly: Amroth House","Monthly","Amroth House",3762.05$,-3762.05$,0.00$
"May 2026","Monthly: Internet","Monthly","Internet",89.27$,-89.27$,0.00$
"May 2026","Monthly: Cellphone","Monthly","Cellphone",45.00$,-45.20$,9.20$
"May 2026","Monthly: Groceries","Monthly","Groceries",800.00$,-963.74$,92.88$
"May 2026","Monthly: Daycare","Monthly","Daycare",478.50$,-478.50$,0.00$
"May 2026","Monthly: Life Insurance","Monthly","Life Insurance",48.83$,-48.83$,0.00$
"May 2026","Cumulative: Fees","Cumulative","Fees",0.00$,0.00$,100.69$
"May 2026","Cumulative: Progeny","Cumulative","Progeny",100.00$,-681.21$,192.68$
"May 2026","Cumulative: Books & Education","Cumulative","Books & Education",40.00$,-19.29$,167.45$
"May 2026","Cumulative: Miscellaneous","Cumulative","Miscellaneous",0.00$,0.00$,82.86$
"May 2026","Cumulative: Car","Cumulative","Car",-90.00$,-959.86$,858.58$
"May 2026","Cumulative: Health & Pharmacy","Cumulative","Health & Pharmacy",20.00$,-206.26$,-186.26$
"May 2026","Cumulative: Clothes","Cumulative","Clothes",80.00$,-69.91$,392.24$
"May 2026","Cumulative: Eating Out","Cumulative","Eating Out",40.00$,-19.53$,191.36$
"May 2026","Cumulative: Fun, Dates & Hobbies","Cumulative","Fun, Dates & Hobbies",40.00$,-80.87$,133.67$
"May 2026","Cumulative: Gifts","Cumulative","Gifts",250.00$,-142.68$,1187.72$
"May 2026","Cumulative: Exercise","Cumulative","Exercise",40.00$,0.00$,139.24$
"May 2026","Cumulative: Home Improvement","Cumulative","Home Improvement",200.00$,1786.88$,2872.98$
"May 2026","Cumulative: Public Transportation","Cumulative","Public Transportation",20.00$,-73.30$,-39.70$
"May 2026","Cumulative: Bike","Cumulative","Bike",41.00$,-1647.85$,-647.31$
"May 2026","Cumulative: Special Splurge","Cumulative","Special Splurge",300.00$,0.00$,300.00$
"May 2026","Cumulative: Tim's Choice","Cumulative","Tim's Choice",60.00$,0.00$,601.73$
"May 2026","Cumulative: Vivian's Choice","Cumulative","Vivian's Choice",60.00$,0.00$,1500.49$
"May 2026","Cumulative: Weddings","Cumulative","Weddings",20.00$,0.00$,97.10$
"May 2026","Cumulative: Travel","Cumulative","Travel",200.00$,0.00$,1008.97$
"May 2026","Tax Deductible: Koala Budget","Tax Deductible","Koala Budget",56.00$,-66.07$,24.63$
"May 2026","Tax Deductible: Timmy's Work","Tax Deductible","Timmy's Work",0.00$,0.00$,0.00$
"May 2026","Tax Deductible: Vivian's Work","Tax Deductible","Vivian's Work",297.60$,-297.60$,0.00$
"May 2026","Tax Deductible: Medical","Tax Deductible","Medical",0.00$,-491.55$,-491.55$
"May 2026","Tax Deductible: God's Money","Tax Deductible","God's Money",924.00$,-2485.47$,204.53$
